Query	Subject	Query_length	BitScore_corrected	Evalue	Coverage	Similarity
Ae_mutica_Tr237_MUT03_Contig100_simExt	TraesCS7D02G079400	499	1.64529058116232	0	1	96.393
Ae_mutica_Tr237_MUT03_Contig1000_simExt	TraesCS3D02G282800	1188	1.78141361256544	7.46509598603839e-23	0.997474747474748	98.8233721518987
Ae_mutica_Tr237_MUT03_Contig10000_simExt	TraesCS3D02G146500	820	1.72846153846154	2.82634615384615e-151	1	98.0527270325203
Ae_mutica_Tr237_MUT03_Contig10001_simExt	TraesCS3D02G272500	862	1.70435967302452	1.12286103542234e-93	0.851508120649652	97.4115040871935
Ae_mutica_Tr237_MUT03_Contig10002_simExt	TraesCS6D02G317300	1320	1.59969500571864	4.1868089973313e-74	0.999242424242424	95.6565777103867
Ae_mutica_Tr237_MUT03_Contig10004_simExt	TraesCS5D02G253600	638	1.29161881150688	0	1	93.146
Ae_mutica_Tr237_MUT03_Contig10008_simExt	TraesCS2D02G174300	1171	1.67447535383114	0	0.870196413321947	96.974
Ae_mutica_Tr237_MUT03_Contig10010_simExt	TraesCS4D02G227600	1094	2.06737788275471	0	0.997257769652651	98.9
Ae_mutica_Tr237_MUT03_Contig10011_simExt	TraesCS3D02G201100	1681	1.99524089421253	0	0.998810232004759	97.146
Ae_mutica_Tr237_MUT03_Contig10012_simExt	TraesCS1D02G105000	921	1.90566190169089	0	1	98.154
Ae_mutica_Tr237_MUT03_Contig10013_simExt	TraesCS3D02G379100	2688	1.68107092531705	0	0.930059523809524	97.0939716666667
Ae_mutica_Tr237_MUT03_Contig10016_simExt	TraesCS2D02G207000	3541	1.62946625496251	2.5809529987318e-30	0.999717593900028	96.1581166384181
Ae_mutica_Tr237_MUT03_Contig10017_simExt	TraesCS3D02G087100	845	1.64923157992717	0	1	95.148
Ae_mutica_Tr237_MUT03_Contig10018_simExt	TraesCS2D02G242000	934	1.81199226305609	1.42978723404255e-34	1	99.3749750178444
Ae_mutica_Tr237_MUT03_Contig10019_simExt	TraesCS2D02G338200	2388	1.55977467139579	0	1	94.973
Ae_mutica_Tr237_MUT03_Contig1002_simExt	TraesCS5D02G424700	384	1.03675684252983	0	1	97.917
Ae_mutica_Tr237_MUT03_Contig10022_simExt	TraesCS5D02G434300	663	1.33886604540593	0	0.885369532428356	95.911
Ae_mutica_Tr237_MUT03_Contig10025_simExt	TraesCS1D02G356900	2882	1.66947250280584	0	0.92088827203331	96.98925
Ae_mutica_Tr237_MUT03_Contig10026_simExt	TraesCS6D02G190900	2748	1.75419172267421	1.0272373540856e-18	0.988719068413392	98.2891468531469
Ae_mutica_Tr237_MUT03_Contig10027_simExt	TraesCS7D02G319000	1242	1.59887005649718	0	0.99194847020934	95.7225
Ae_mutica_Tr237_MUT03_Contig10028_simExt	TraesCS7D02G260200	1578	1.73198750300409	1.0633741888969e-18	0.934093789607098	98.0448933740389
Ae_mutica_Tr237_MUT03_Contig10029_simExt	TraesCS5D02G470300	1088	1.79934818122412	0	1	95
Ae_mutica_Tr237_MUT03_Contig1003_simExt	TraesCS5D02G378900	1022	1.73642645607108	0	0.990215264187867	98.026
Ae_mutica_Tr237_MUT03_Contig10030_simExt	TraesCS2D02G541300	766	1.59524895841591	0	0.877284595300261	98.661
Ae_mutica_Tr237_MUT03_Contig10031_simExt	TraesCS7D02G393200	2629	1.6689294026377	6.90942591155935e-61	0.99505515405097	97.1142343272171
Ae_mutica_Tr237_MUT03_Contig10032_simExt	TraesCS3D02G366700	448	1.57772020725389	1.72309585492228e-135	1	95.574109375
Ae_mutica_Tr237_MUT03_Contig10033	TraesCS7D02G036900	368	1.58176943699732	5.39e-168	1	95.442
Ae_mutica_Tr237_MUT03_Contig10034_simExt	TraesCS6D02G046700	1309	1.92171685867186	0	0.953399541634836	96.397
Ae_mutica_Tr237_MUT03_Contig10036_simExt	TraesCS4D02G067700	583	1.21344719426753	0	0.998284734133791	92.991
Ae_mutica_Tr237_MUT03_Contig10038_simExt	TraesCS3D02G148100	2590	1.78010948824229	0	0.978764478764479	98.304
Ae_mutica_Tr237_MUT03_Contig1004_simExt	TraesCS7D02G391500	777	1.33767309412343	0	0.828828828828829	94.565
Ae_mutica_Tr237_MUT03_Contig10041_simExt	TraesCS1D02G390500	2032	1.75345978815202	0	1	94.67
Ae_mutica_Tr237_MUT03_Contig10042_simExt	TraesCS3D02G191600	3147	1.72672384606704	0	0.97998093422307	97.8939341393367
Ae_mutica_Tr237_MUT03_Contig10045_simExt	TraesCS7D02G523200	2759	1.68097826086957	0	1	97.1375
Ae_mutica_Tr237_MUT03_Contig10047_simExt	TraesCS7D02G414400	1264	1.44972654606647	2.74598233066891e-109	0.934335443037975	93.3733395427604
Ae_mutica_Tr237_MUT03_Contig10049_simExt	TraesCS5D02G002500	1642	1.89694062086733	0	1	95.529
Ae_mutica_Tr237_MUT03_Contig1005_simExt	TraesCS5D02G142600	1059	1.95515513504995	0	1	97.366
Ae_mutica_Tr237_MUT03_Contig10053_simExt	TraesCS1D02G397700	908	1.82442513144428	0	1	97.026
Ae_mutica_Tr237_MUT03_Contig10055_simExt	TraesCS2D02G443300	2424	1.72478024277941	1.99127773126831e-42	0.994224422442244	97.8709002904564
Ae_mutica_Tr237_MUT03_Contig10056_simExt	TraesCS5D02G180500	1953	2.07823993204805	0	1	99.283
Ae_mutica_Tr237_MUT03_Contig10057_simExt	TraesCS1D02G098500	2721	1.77365938191971	3.95455858284394e-118	0.997794928335171	98.674532320442
Ae_mutica_Tr237_MUT03_Contig10060_simExt	TraesCS5D02G417700	1056	1.87809637692838	0	0.958333333333333	97.036
Ae_mutica_Tr237_MUT03_Contig10064_simExt	TraesCS3D02G085600	939	1.68213317458819	0	0.997870074547391	94.386
