Query	Subject	Query_length	BitScore_corrected	Evalue	Coverage	Similarity
Ae_sharonensis_Tr265_SHA02_Contig1002_simExt	TraesCS2A02G376600	724	1.43718228031954	0	0.937845303867403	93.0402268041237
Ae_sharonensis_Tr265_SHA02_Contig1003_simExt	TraesCS7A02G405900	955	1.62106643650778	0	1	92.244
Ae_sharonensis_Tr265_SHA02_Contig1004_simExt	TraesCS7A02G200400	1567	1.75638841567291	4.43222195181309e-49	1	98.3614860667943
Ae_sharonensis_Tr265_SHA02_Contig1011_simExt	TraesCS6A02G223400	274	0.792461358143664	3.16e-129	0.996350364963504	97.07
Ae_sharonensis_Tr265_SHA02_Contig1013_simExt	TraesCS1A02G135300	2386	1.75078053259871	3.13123966942149e-134	0.801341156747695	98.22852527894
Ae_sharonensis_Tr265_SHA02_Contig1019_simExt	TraesCS1A02G420300	993	1.66666666666667	0	1	96.878
Ae_sharonensis_Tr265_SHA02_Contig1031	TraesCS5A02G054700	517	1.70588235294118	4.43083164300203e-39	0.947775628626692	97.5694040816327
Ae_sharonensis_Tr265_SHA02_Contig1032_simExt	TraesCS5A02G402600	724	1.41047887438092	0	0.94475138121547	92.898
Ae_sharonensis_Tr265_SHA02_Contig1034_simExt	TraesCS2A02G181300	1561	1.54828496042216	0	0.931454196028187	95.0431737734984
Ae_sharonensis_Tr265_SHA02_Contig1036_simExt	TraesCS6A02G194800	988	1.7465015280682	1.31964690365156e-47	0.923076923076923	98.2138592522974
Ae_sharonensis_Tr265_SHA02_Contig1038_simExt	TraesCS3A02G023800	2723	1.68813993174061	0	1	97.2158676092545
Ae_sharonensis_Tr265_SHA02_Contig1042_simExt	TraesCS4A02G195200	1088	1.6722068757551	0	1	92.322
Ae_sharonensis_Tr265_SHA02_Contig1044_lgORF	TraesCS4A02G387600	1735	1.71966527196653	4.02594142259414e-118	0.963688760806916	97.7286818181818
Ae_sharonensis_Tr265_SHA02_Contig1055_simExt	TraesCS6A02G138000	687	1.56827975154972	0	1	95.54
Ae_sharonensis_Tr265_SHA02_Contig1057_simExt	TraesCS5A02G367700	2913	1.64967849487973	5.44558228149559e-66	1	96.5256837166724
Ae_sharonensis_Tr265_SHA02_Contig1059_simExt	TraesCS4A02G281500	2269	1.79366280248083	0	0.999118554429264	96.746
Ae_sharonensis_Tr265_SHA02_Contig106_simExt	TraesCS6A02G259400	1015	1.77805947779213	0	0.954679802955665	94.929
Ae_sharonensis_Tr265_SHA02_Contig1061_simExt	TraesCS5A02G284400	580	1.40007722247767	0	0.970689655172414	96.27
Ae_sharonensis_Tr265_SHA02_Contig1065_simExt	TraesCS6A02G062300	549	1.22800643756177	0	0.801457194899818	98.409
Ae_sharonensis_Tr265_SHA02_Contig1067_simExt	TraesCS1A02G075000	578	1.5974296852021	0	1	99.481
Ae_sharonensis_Tr265_SHA02_Contig1073_simExt	TraesCS2A02G112700	1393	1.56774193548387	4.22e-41	1	95.4326410624551
Ae_sharonensis_Tr265_SHA02_Contig1081_simExt	TraesCS2A02G336800	802	1.64152216954219	0	1	94.396
Ae_sharonensis_Tr265_SHA02_Contig1091_simExt	TraesCS2A02G157600	537	0.952298955934045	1.02e-171	0.871508379888268	90.171
Ae_sharonensis_Tr265_SHA02_Contig1092_simExt	TraesCS5A02G168500	3323	1.74183704607873	0	0.989768281673187	98.2300538157495
Ae_sharonensis_Tr265_SHA02_Contig1095_simExt	TraesCS6A02G217400	1222	2.09808446124871	0	0.961538461538462	98.468
Ae_sharonensis_Tr265_SHA02_Contig1100_simExt	TraesCS2A02G435500	656	1.66014315056587	0	1	98.018
Ae_sharonensis_Tr265_SHA02_Contig1111_simExt	TraesCS5A02G161800	1009	1.75421209117939	0	1	98.315
Ae_sharonensis_Tr265_SHA02_Contig1113_lgORF	TraesCS1A02G283700	278	1.53846153846154	2.43923083846014e-53	0.996402877697842	94.4114494584838
Ae_sharonensis_Tr265_SHA02_Contig1116_simExt	TraesCS3A02G492100	1071	1.85167194669639	0	1	94.771
Ae_sharonensis_Tr265_SHA02_Contig1123_simExt	TraesCS3A02G416500	1588	1.76422764227642	0	0.857682619647355	98.5015986294665
Ae_sharonensis_Tr265_SHA02_Contig1124_simExt	TraesCS4A02G325600	669	1.47680667886686	0	1	94.328
Ae_sharonensis_Tr265_SHA02_Contig1146_simExt	TraesCS3A02G108900	1715	1.77136929460581	2.02390041493776e-60	0.867638483965015	98.6520349462366
Ae_sharonensis_Tr265_SHA02_Contig1150_simExt	TraesCS4A02G063200	736	1.45831438993265	0	0.990489130434783	92.877
Ae_sharonensis_Tr265_SHA02_Contig1154_simExt	TraesCS5A02G251700	388	1.14243399094797	0	1	98.711
Ae_sharonensis_Tr265_SHA02_Contig1155_simExt	TraesCS3A02G447600	1098	1.85232868633721	0	1	94.627
Ae_sharonensis_Tr265_SHA02_Contig1156_ESTScan	TraesCS7A02G215200	596	1.66442953020134	0	1	96.98
Ae_sharonensis_Tr265_SHA02_Contig1159_simExt	TraesCS1A02G268500	1348	1.33578251285819	0	0.985163204747775	91.33
Ae_sharonensis_Tr265_SHA02_Contig1168_simExt	TraesCS3A02G150400	819	1.86284768034768	0	1	97.802
Ae_sharonensis_Tr265_SHA02_Contig1173_simExt	TraesCS7A02G019200	1207	1.58677685950413	5.43324150596878e-81	0.901408450704225	95.4094963235294
Ae_sharonensis_Tr265_SHA02_Contig1180_simExt	TraesCS5A02G096600	916	1.57414965986395	0	0.990174672489083	95.5669851157663
Ae_sharonensis_Tr265_SHA02_Contig1186_simExt	TraesCS6A02G367200	949	1.496745976484	0	0.805057955742887	94.248
Ae_sharonensis_Tr265_SHA02_Contig1188_simExt	TraesCS6A02G330100	1545	1.50860420650096	9.39451880178458e-22	0.998705501618123	94.203930654569
Ae_sharonensis_Tr265_SHA02_Contig1194_simExt	TraesCS5A02G557300	2473	1.46022471910112	5.63056179775281e-22	0.889203396684189	93.6639413369713
Ae_sharonensis_Tr265_SHA02_Contig1195	TraesCS7A02G271800	807	1.3838630806846	1.57114914425428e-102	1	92.298
Ae_sharonensis_Tr265_SHA02_Contig1203_simExt	TraesCS4A02G177500	1538	1.7485527309338	1.76033224263781e-143	0.939531859557867	98.300954094579
Ae_sharonensis_Tr265_SHA02_Contig1220_simExt	TraesCS5A02G222500	2924	1.77647918188459	2.92987582176771e-99	0.936388508891929	98.721765522279
Ae_sharonensis_Tr265_SHA02_Contig1222_simExt	TraesCS1A02G329200	1312	1.587265917603	0	1	95.655
Ae_sharonensis_Tr265_SHA02_Contig1227_simExt	TraesCS5A02G253500	2275	1.74083745702474	0	0.992087912087912	95.996
Ae_sharonensis_Tr265_SHA02_Contig123_simExt	TraesCS3A02G203100	1267	1.67032967032967	0	0.933701657458563	96.8722645815723
Ae_sharonensis_Tr265_SHA02_Contig1232_simExt	TraesCS7A02G446900	1678	1.79146085580855	0	0.99880810488677	93.986
Ae_sharonensis_Tr265_SHA02_Contig1236_simExt	TraesCS2A02G337600	847	1.72898983220411	0	0.998819362455726	95.165
Ae_sharonensis_Tr265_SHA02_Contig1245_simExt	TraesCS1A02G053600	311	0.747707115663598	6.12e-122	0.864951768488746	95.911
Ae_sharonensis_Tr265_SHA02_Contig1247_simExt	TraesCS2A02G468300	716	1.54514631588494	0	1	94.368
Ae_sharonensis_Tr265_SHA02_Contig1255_simExt	TraesCS1A02G225700	984	1.54212860310421	3.13192904656319e-104	0.909552845528455	94.684461452514
Ae_sharonensis_Tr265_SHA02_Contig1266_simExt	TraesCS7A02G385900	1347	1.60479940007499	0	0.989606533036377	95.6505923980995
Ae_sharonensis_Tr265_SHA02_Contig1268_simExt	TraesCS7A02G263300	1560	1.97070170746638	0	0.984615384615385	96.308
Ae_sharonensis_Tr265_SHA02_Contig1282	TraesCS2A02G189400	549	1.6936170212766	3.47723404255319e-24	0.856102003642987	97.2340574468085
Ae_sharonensis_Tr265_SHA02_Contig1283_simExt	TraesCS4A02G204300	1406	2.15727746294336	0	1	98.507
Ae_sharonensis_Tr265_SHA02_Contig1290_simExt	TraesCS7A02G533900	681	1.41731318383449	0	0.992657856093979	93.188
Ae_sharonensis_Tr265_SHA02_Contig1293_simExt	TraesCS7A02G358600	1562	1.67378252168112	0	0.955185659411012	97.0002761394102
Ae_sharonensis_Tr265_SHA02_Contig13	TraesCS2A02G169300	539	1.4379974783141	0	0.987012987012987	98.124
Ae_sharonensis_Tr265_SHA02_Contig1302_simExt	TraesCS1A02G433100	570	1.38738770903989	0	1	95.439
Ae_sharonensis_Tr265_SHA02_Contig1305_simExt	TraesCS7A02G250500	1079	1.6277001270648	0	0.862835959221501	96.3128899033297
Ae_sharonensis_Tr265_SHA02_Contig132_simExt	TraesCS7A02G489500	2007	1.76417986714359	3.76555952989269e-136	0.999501743896363	98.5193220338983
Ae_sharonensis_Tr265_SHA02_Contig1322_simExt	TraesCS7A02G406100	1563	1.73486297004461	2.81982154238368e-125	1	98.0371829814459
Ae_sharonensis_Tr265_SHA02_Contig1328_simExt	TraesCS2A02G347600	1387	1.75935610341379	0	0.978370583994232	93.188
Ae_sharonensis_Tr265_SHA02_Contig1346_simExt	TraesCS7A02G516600	847	1.77123287671233	0	0.861865407319953	98.63
Ae_sharonensis_Tr265_SHA02_Contig1347	TraesCS1A02G306600	724	1.41846074454746	0	0.921270718232044	93.52
Ae_sharonensis_Tr265_SHA02_Contig1348_simExt	TraesCS7A02G490000	1358	1.74305445773153	0	0.927098674521355	93.508
Ae_sharonensis_Tr265_SHA02_Contig1349_simExt	TraesCS2A02G209100	6105	1.72429435483871	0	0.973955773955774	97.849423814329
Ae_sharonensis_Tr265_SHA02_Contig136_simExt	TraesCS1A02G369600	419	1.68973747016706	0	1	97.136
Ae_sharonensis_Tr265_SHA02_Contig1361_simExt	TraesCS7A02G236400	1289	1.97059455545227	0	0.951124903025601	96.588
Ae_sharonensis_Tr265_SHA02_Contig1374_simExt	TraesCS6A02G373500	1009	1.43760492445439	3.33878007834359e-84	0.883052527254708	92.7261717171717
Ae_sharonensis_Tr265_SHA02_Contig1380_simExt	TraesCS4A02G147800	1176	2.07146824640662	0	0.989795918367347	97.768
Ae_sharonensis_Tr265_SHA02_Contig1385_simExt	TraesCS5A02G006700	868	1.70047984041517	0	0.908986175115207	96.324
Ae_sharonensis_Tr265_SHA02_Contig1387_simExt	TraesCS6A02G268800	1887	1.71846153846154	2.13230769230769e-32	0.899311075781664	97.7197021213907
Ae_sharonensis_Tr265_SHA02_Contig1398_simExt	TraesCS2A02G036400	1318	1.67429960342773	0	1	91.547
Ae_sharonensis_Tr265_SHA02_Contig14_simExt	TraesCS1A02G147400	500	1.31950856246831	0	1	96.8
