Query	Subject	Query_length.x	BitScore_corrected.x	Evalue.x	Coverage.x	Similarity.x	Query_length.y	BitScore_corrected.y	Evalue.y	Coverage.y	Similarity.y
Ae_umbellulata_Tr257_UMB03_Contig1010_simExt	HORVU4Hr1G050630	1154	1.54641002912498	5.66063061922249e-76	0.965337954939341	94.8598507608789	1154	1.54641002912498	3.7824490312777e-77	0.965337954939341	94.8598507608789
Ae_umbellulata_Tr257_UMB03_Contig1018_simExt	HORVU1Hr1G056560	2063	1.48919109144839	1.20189889899955e-30	0.971400872515754	93.680506850599	2063	1.48919109144839	4.6960851138706e-32	0.971400872515754	93.680506850599
Ae_umbellulata_Tr257_UMB03_Contig1025_simExt	HORVU6Hr1G051560	2240	1.6058886673823	2.16531206870112e-27	1	95.4453865029762	2240	1.6058886673823	1.04278484894955e-28	1	95.4453865029762
Ae_umbellulata_Tr257_UMB03_Contig103_simExt	HORVU2Hr1G029990	1088	1.53932101418135	7.79716373012462e-36	0.926470588235294	94.4408350529101	1088	1.53932101418135	6.17275461968199e-38	0.926470588235294	94.4408350529101
Ae_umbellulata_Tr257_UMB03_Contig1035_simExt	HORVU5Hr1G118860	690	1.42699856390618	0	0.939130434782609	92.1690963293651	690	1.42699856390618	0	0.939130434782609	92.1690963293651
Ae_umbellulata_Tr257_UMB03_Contig1041_simExt	HORVU1Hr1G023520	1417	1.41047207698719	1.93915283776616e-63	0.99788285109386	92.3715351350441	1417	1.41047207698719	6.84056982647571e-64	0.99788285109386	92.3715351350441
Ae_umbellulata_Tr257_UMB03_Contig1054	HORVU6Hr1G046910	1737	1.57719241292956	4.86834123434958e-20	0.891767415083477	95.5595062566946	1737	1.57697301307614	3.74882898203097e-21	0.891767415083477	95.5566279338671
Ae_umbellulata_Tr257_UMB03_Contig1056_simExt	HORVU7Hr1G107050	2158	1.64177877428998	3.47907324364723e-19	0.904541241890639	96.3071428240196	2158	1.64177877428998	1.13658445440957e-20	0.904541241890639	96.3071428240196
Ae_umbellulata_Tr257_UMB03_Contig1060_simExt	HORVU3Hr1G055550	3708	1.44094381718613	1.57514704888108e-24	0.810949298813377	92.0825763021204	3708	1.44094381718613	2.27124602798999e-25	0.810949298813377	92.0825763021204
Ae_umbellulata_Tr257_UMB03_Contig1064_simExt	HORVU6Hr1G076440	2021	1.59590490722055	9.21238437643353e-24	0.927263730826324	95.632384896062	2021	1.59590490722055	7.02623432527769e-25	0.927263730826324	95.632384896062
Ae_umbellulata_Tr257_UMB03_Contig1073_simExt	HORVU7Hr1G072480	1374	1.61630988786952	1.53735983690113e-101	0.885735080058224	95.9566942096751	1374	1.61630988786952	1.1126503567788e-102	0.885735080058224	95.9566942096751
Ae_umbellulata_Tr257_UMB03_Contig1087_simExt	HORVU1Hr1G024810	466	1.52770347726404	1.15607183798242e-93	0.978540772532189	94.1994013157895	466	1.52770347726404	6.77905999235766e-95	0.978540772532189	94.1994013157895
Ae_umbellulata_Tr257_UMB03_Contig1097_simExt	HORVU7Hr1G021510	3425	1.64772308917556	1.87434728055478e-41	0.996788321167883	96.4068662637497	3425	1.64772308917556	1.49492475412669e-42	0.996788321167883	96.4068662637497
Ae_umbellulata_Tr257_UMB03_Contig1101_simExt	HORVU3Hr1G092220	2216	1.53869692719623	5.85082527655234e-38	1	94.5474636579012	2216	1.53869692719623	4.37587865121765e-39	1	94.5474636579012
Ae_umbellulata_Tr257_UMB03_Contig1105	HORVU7Hr1G113460	303	0.751745052114043	6.63e-99	0.887788778877888	90.876	303	0.765932656486278	2.54e-99	0.900990099009901	90.876
Ae_umbellulata_Tr257_UMB03_Contig112_simExt	HORVU5Hr1G037540	1562	1.52357501968623	4.11969301278091e-13	0.974391805377721	94.3783091305322	1562	1.52357501968623	2.41601609375492e-14	0.974391805377721	94.3783091305322
Ae_umbellulata_Tr257_UMB03_Contig1130_simExt	HORVU5Hr1G081900	1597	1.51341312422617	1.51246071303851e-52	0.992485911083281	94.1087657060544	1597	1.51341312422617	1.17705958919331e-53	0.992485911083281	94.1087657060544
