Query	Subject	Query_length.x	BitScore_corrected.x	Evalue.x	Coverage.x	Similarity.x	Query_length.y	BitScore_corrected.y	Evalue.y	Coverage.y	Similarity.y
Ae_sharonensis_Tr265_SHA02_Contig1002_simExt	HORVU2Hr1G090400	724	1.42573221757322	3.56976403417015e-39	0.979281767955801	92.5860587743368	724	1.42573221757322	4.65534039400279e-40	0.979281767955801	92.5860587743368
Ae_sharonensis_Tr265_SHA02_Contig1003_simExt	HORVU7Hr1G094990	955	1.40526315789474	3.39433198380567e-60	0.997905759162304	92.0775143406786	955	1.40526315789474	5.062995951417e-61	0.997905759162304	92.0775143406786
Ae_sharonensis_Tr265_SHA02_Contig1004_simExt	HORVU7Hr1G041090	1567	1.64847005208333	5.66823567708333e-31	0.989151244416082	96.3971488412353	1567	1.64847005208333	4.06568359375e-32	0.989151244416082	96.3971488412353
Ae_sharonensis_Tr265_SHA02_Contig1008_simExt	HORVU1Hr1G003520	543	1.58278107674039	0	0.839779005524862	99.123	543	1.62580373663467	0	0.839779005524862	99.123
Ae_sharonensis_Tr265_SHA02_Contig1034_simExt	HORVU2Hr1G034100	1561	1.461181640625	3.46234130859375e-71	0.933376040999359	93.4638021792895	1561	1.461181640625	2.52972412109375e-72	0.933376040999359	93.4638021792895
Ae_sharonensis_Tr265_SHA02_Contig1038_simExt	HORVU3Hr1G006320	2723	1.62383441018023	1.07694235140408e-83	1	96.0178413251618	2723	1.62383441018023	4.38494442754103e-85	1	96.0178413251618
Ae_sharonensis_Tr265_SHA02_Contig1043	HORVU7Hr1G095860	252	0.59955521355329	1.57e-74	0.884920634920635	90.222	252	0.617986909546638	4.93e-75	0.849206349206349	90.222
Ae_sharonensis_Tr265_SHA02_Contig1063_simExt	HORVU2Hr1G123150	2115	1.62251756798045	7.2561793461656e-45	0.96548463356974	95.754921207638	2115	1.62251756798045	5.06400855484265e-46	0.96548463356974	95.754921207638
Ae_sharonensis_Tr265_SHA02_Contig1068_simExt	HORVU2Hr1G054270	1288	1.48849679986162	5.97578273655077e-180	0.940217391304348	93.3704972848099	1288	1.48849679986162	7.81387303234735e-181	0.940217391304348	93.3704972848099
Ae_sharonensis_Tr265_SHA02_Contig1092_simExt	HORVU7Hr1G021510	3323	1.64504909353935	2.54342528240327e-83	0.990370147457117	96.3797192431333	3323	1.64504909353935	1.59780150204685e-84	0.990370147457117	96.3797192431333
Ae_sharonensis_Tr265_SHA02_Contig1095_simExt	HORVU6Hr1G055580	1222	1.68716205777846	0	1	97.155296886624	1222	1.68716205777846	0	1	97.155296886624
Ae_sharonensis_Tr265_SHA02_Contig1173_simExt	HORVU7Hr1G002090	1207	1.37619609385241	6.26991742036964e-57	0.966031483015741	91.742854000245	1207	1.37619609385241	5.9379079826976e-58	0.966031483015741	91.742854000245
Ae_sharonensis_Tr265_SHA02_Contig1180_simExt	HORVU5Hr1G026160	916	1.55192579338921	1.01704491948394e-18	0.882096069868996	94.8448227763326	916	1.55192579338921	3.10198700442603e-19	0.882096069868996	94.8448227763326
Ae_sharonensis_Tr265_SHA02_Contig1188_simExt	HORVU6Hr1G080270	1545	1.26409733061192	1.1638628086605e-52	0.93915857605178	90.045505686405	1545	1.26364218274924	2.44336693871019e-54	0.93915857605178	90.0504587478504
Ae_sharonensis_Tr265_SHA02_Contig1200_simExt	HORVU3Hr1G023390	1178	1.31632653061224	1.85454545454545e-54	0.960950764006791	90.6351908127209	1178	1.31632653061224	1.36883116883117e-55	0.960950764006791	90.6351908127209
Ae_sharonensis_Tr265_SHA02_Contig1206_simExt	HORVU4Hr1G031620	1183	1.46738627602159	2.30724749421742e-24	0.952662721893491	93.0647435724041	1183	1.46738627602159	7.57517347725521e-26	0.952662721893491	93.0647435724041
Ae_sharonensis_Tr265_SHA02_Contig1209_simExt	HORVU4Hr1G005460	920	1.47067669172932	0	1	93.3916231884058	920	1.47067669172932	0	1	93.3916231884058
Ae_sharonensis_Tr265_SHA02_Contig1225_simExt	HORVU6Hr1G083160	3021	1.6627159593381	1.5680357387063e-59	0.961602118503807	96.7122598561593	3021	1.6627159593381	6.77759037243014e-61	0.961602118503807	96.7122598561593
Ae_sharonensis_Tr265_SHA02_Contig1227_simExt	HORVU5Hr1G071250	2275	1.59354691597309	0	0.98021978021978	95.5597757473842	2275	1.59354691597309	0	0.98021978021978	95.5597757473842
Ae_sharonensis_Tr265_SHA02_Contig123_simExt	HORVU3Hr1G048090	1267	1.60282953761215	5.16356107664169e-44	0.804262036306235	95.2025182368335	1267	1.60282953761215	1.47784679090357e-45	0.804262036306235	95.2025182368335
Ae_sharonensis_Tr265_SHA02_Contig1232_simExt	HORVU7Hr1G101270	1678	1.43055685104001	1.5715884712247e-28	0.99284862932062	92.4870685869586	1678	1.43055685104001	2.9264061188322e-29	0.99284862932062	92.4870685869586
Ae_sharonensis_Tr265_SHA02_Contig1244_simExt	HORVU7Hr1G060310	2630	1.5102495543672	5.18048128342246e-50	0.884790874524715	93.9990999140524	2630	1.5102495543672	2.98016934046346e-51	0.884790874524715	93.9990999140524
Ae_sharonensis_Tr265_SHA02_Contig1247_simExt	HORVU2Hr1G103010	716	1.37740963855422	8.22375843373494e-19	0.997206703910615	91.5348012371615	716	1.37740963855422	2.1127021686747e-19	0.997206703910615	91.5348012371615
Ae_sharonensis_Tr265_SHA02_Contig1266_simExt	HORVU7Hr1G091600	1347	1.47092084006462	4.97576736672052e-68	0.973273942093541	93.4402687515891	1347	1.47092084006462	7.65751211631664e-70	0.973273942093541	93.4402687515891
Ae_sharonensis_Tr265_SHA02_Contig1268_simExt	HORVU7Hr1G055090	1560	1.64726791766554	1.05480697693643e-50	1	96.3778950960845	1560	1.64726791766554	1.57262131106886e-52	1	96.3778950960845
