poscM Chromosome Start End Loess1 Loess2 nb_complete_site piSyn f0 div Ne
0 1 223685 228385.6 NA NA 2239 0.0168919602635105 0.0425500206570808 0.22068 918540.525476373
0.01 1 1121139.5 1128053.5 0.92 1.96 1461 0.0235863216974675 0.105377241580405 0.16635 1701447.91325284
0.015 1 1736110.5 1741061 0.96 1.945 654 0.00236424525993884 0 0.15245 186099.987663274
0.02 1 2477071 2481228 1.03 1.93 267 0.0057623 0.450839074675043 0.1776 389344.594594595
0.035 1 3828112.5 3832861.5 1.16 1.91 207 0.018526168115942 0.256881181881182 0.31405 707893.70288586
0.04 1 4312493 4363970 1.21 1.9 853 0.0342493 0.0431938754952656 0.157 2617780.89171975
0.045 1 4652468 4655385 1.23 1.9 203 0 NA 0.3202 0
0.05 1 4929138.33333333 4936504 1.24666666666667 1.89 1041 0.0142328267050913 0.135021584567872 0.2289 746150.810227589
0.055 1 5502121 5508568 1.29 1.87 217 0.0575712 0 0.1846 3742439.86998917
0.07 1 6247444 6254946 1.37 1.85 25 0 Inf 0.1126 0
0.075 1 6686731 6690773 1.44 1.83 405 0.0544814 0.0105135330589889 0.1761 3712531.51618399
0.08 1 7217840 7229089 1.54 1.81 1226 0.0339987 0.0278608005600214 0.1047 3896699.14040115
0.09 1 7841371 7856406 1.63 1.79 182 0.0467257 0.0271478008890183 0.1077 5206206.1281337
0.095 1 8048778 8051397 1.66 1.78 145 0.0586667 0 0.1958 3595507.66087845
0.11 1 8964104 8980184 1.81333333333333 1.74 1009 0.00838903835480674 0.0577416158849134 0.2502 402351.959463153
0.115 1 9199569 9204597 1.885 1.74 445 0.0384112539325843 0.0809191196774728 0.1323 3484013.96213916
0.145 1 10739577 10746629 2.16 1.7 349 0 NA 0.2408 0
0.165 1 11498084 11501301 2.2 1.67 185 0.00836237 0.149207700687724 0.2626 382134.196496573
0.19 1 12495183 12500461 2.56 1.62 16 0.0363636 0 0.2835 1539200
0.2 1 12990954 13005515 2.41 1.59 583 0.00720072 0 0.0822 1051200
0.21 1 13537075.5 13550271.5 1.98 1.555 1102 0.00143905665154265 0.307012556742547 0.1637 105489.797303065
0.215 1 13655047.5 13661495.5 1.925 1.555 255 0 Inf 0.2113 0
0.23 1 14369286 14375231 1.88 1.61 823 0.000569098 0.311011460240591 0.1826 37399.6495071194
0.25 1 15643139.5 15651540 1.715 1.63 1051 0.00303763279733587 0.153499697813856 0.14815 246045.181019443
0.285 1 17902454 17909429.5 1.44 1.42 991 0.0143245768415742 0.092242296325355 0.1043 1648081.70756366
0.29 1 18353003 18360045 1.34 1.34 657 0.0107403 0.068676573280076 0.1364 944894.428152493
0.295 1 18408378 18414274 1.33 1.33 261 0 NA 0.1551 0
0.3 1 18802466 18807666 1.27 1.3 206 0 NA 0.0916 0
0.33 1 22166621 22176854 0.87 1.06 739 0.000685166 0.843398534077873 0.075 109626.56
0.34 1 23812071 23816472 0.74 0.95 869 0.000982801 0 0.1537 76731.372804164
0.355 1 25275972 25282906.75 0.6625 0.855 2687 0.00271691351321176 0.0198400070212557 0.106525 306059.255184615
0.37 1 27506480 27510588 0.62 0.716666666666667 803 0 NA 0.2348 0
0.395 1 31279594 31283449.5 0.53 0.52 565 0 Inf 0.1916 0
0.4 1 32173373 32186590 0.5 0.48 256 0 Inf 0.1114 0
0.405 1 33441856 33445024 0.47 0.42 419 0.00192385 0.282943576682174 0.1026 225011.695906433
0.415 1 36303892 36317246.5 0.39 0.395 905 0.00207476502762431 0.153891041698738 0.097 256671.962180327
0.42 1 37282645.25 37320173.5 0.3625 0.4375 1787 0.000937045327364298 0.273557823828008 0.10725 104844.232432369
0.425 1 39011650 39025960 0.32 0.38 1577 0.00245123 0.156773130224418 0.1091 269612.832263978
0.43 1 40513042 40543033 0.28 0.33 212 0 Inf 0.0787 0
0.435 1 41229756 41235195 0.26 0.31 143 0.0037594 0.416845773261691 0.1496 301556.14973262
0.445 1 45125864 45130543.3333333 0.18 0.203333333333333 1183 0.000755992603550296 0.576088156703399 0.1426 63617.8909018482
0.45 1 46520022.5 46524532 0.16 0.17 762 0 Inf 0.12235 0
0.455 1 55913704.4 55919258.75 0.069 0.053 8021 0.00420211719785563 0.142520534935224 0.14623 344836.260509249
0.46 1 66858276 66862806 0.0733333333333333 0.07 1713 0.000461443642732049 0.5803330004609 0.121783333333333 45468.6496191427
0.465 1 71859469.3 71866534.7 0.069 0.046 4265 0 Inf 0.11332 0
0.47 1 85721487.1818182 85729444.2272727 0.0290909090909091 0.0327272727272727 11547 4.46197330908461e-05 1.33330664462101 0.14065 3806.87377952473
0.475 1 112662552 112670068.346154 0.00769230769230769 0.0159615384615385 18470 0.000550002592853276 0.44982045381685 0.122217307692308 54002.425997269
0.48 1 146265591.285714 146275961 0 -0.00428571428571429 1876 0.000407678571428571 1.50715765718059 0.102571428571429 47694.9860724234
0.485 1 264160784.685714 264172837.257143 0.00178571428571429 -0.00264285714285714 54168 0.00150166070637646 0.217610248138998 0.131967857142857 136547.859961162
0.49 1 356821527.142857 356831449.657143 0.0154285714285714 0.0377142857142857 14425 0.000752397094627383 0.238113884752193 0.134328571428571 67214.0337644371
0.495 1 373861547 373871393 0.105 0.07 2345 0 NA 0.08 0
0.5 1 376822288 376826821.5 0.185 0.07 1407 0 Inf 0.172066666666667 0
0.505 1 380740989.545455 380745916.818182 0.106363636363636 0.08 3757 0.000187026994942773 0.32239732245058 0.127245454545455 17637.7533274602
