poscM Chromosome Start End Loess1 Loess2 nb_complete_site piSyn f0 div Ne
0 1 829631.75 834704.75 0.953333333333333 1.94666666666667 3716 0.0289364627744887 0.0254154024773914 0.1769 1962903.071192
0.05 1 5268131.875 5273566.125 1.27625 1.87875 1601 0.0122019031855091 0.103383942880272 0.1938625 755292.221167625
0.1 1 8361663.57142857 8367407.71428571 1.72 1.76714285714286 3641 0.033855396951387 0.032806693882475 0.161357142857143 2517798.44525587
0.15 1 10739577 10746629 2.16 1.7 349 0.00583942 0 0.2825 248046.159292035
0.2 1 13260472.8571429 13269690.7142857 2.17285714285714 1.57428571428571 2750 0.0181095262072727 0.0939109377918413 0.1724 1260523.86593546
0.25 1 15028386.5 15035403.5 1.795 1.62 878 0 NA 0.1794 0
0.3 1 18560201.8 18566609.2 1.324 1.34 2622 0.00869313747139588 0.100547233210945 0.11326 921045.820737688
0.35 1 25248047.1111111 25253770.5555556 0.687777777777778 0.858888888888889 4942 0.00477939181303116 0.177624178287707 0.1385 414098.929648909
0.4 1 34955769.7272727 34975335.1818182 0.429090909090909 0.454545454545455 5402 0.000911928153461681 0.23662869911476 0.243263636363636 44984.6841275615
0.45 1 86794483.5086207 86801429.8534483 0.0520689655172414 0.0561206896551724 46154 0.000511790468865104 0.384103820938679 0.130954310344828 46897.9265379623
0.5 1 302596855.422131 302607419.67623 0.0268032786885246 0.0261885245901639 98752 0.000358484493863416 0.254847768284971 0.130065983606557 33074.0890667751
0.55 1 418519319.322581 418525996.516129 0.154838709677419 0.141451612903226 27066 0.00106282464169068 0.192181528744739 0.131888709677419 96701.9522101806
0.6 1 448328525.844828 448337404.62069 0.201896551724138 0.211551724137931 23170 0.00321815505856711 0.0692232227149559 0.142189655172414 271594.024586239
0.65 1 465359859.52381 465365271.333333 0.39 0.411428571428571 7625 0.00558050946754098 0.142191728379216 0.172771428571429 387599.466903789
0.7 1 476946897.1875 476953639.1875 0.5675 0.50625 5656 0.00213723602899576 0.0935627578077754 0.17635625 145426.274078458
0.75 1 485748957.583333 485753770.833333 0.638333333333333 0.566666666666667 4790 0.00102582398329854 0.203187330106533 0.171583333333333 71742.9109252013
