poscM Chromosome Start End Loess1 Loess2 nb_complete_site piSyn f0 div Ne
0 1 885797.833333333 889907.166666667 0.946666666666667 1.95 1731 0.0522039552281918 0.046360899067318 0.186183333333333 3364680.66997566
0.05 1 4414196 4427591.8 1.216 1.902 1489 0.0526834118200134 0.0575601064749072 0.19092 3311339.52357093
0.1 1 8198564 8209744.2 1.702 1.774 2128 0.0552781195958647 0.0496457086318514 0.20976 3162363.82127372
0.2 1 13650126.5 13658554 1.93 1.555 728 0.0568656490384615 0.0295883862562357 0.1555 4388345.90650507
0.25 1 14369286 14375231 1.88 1.61 823 0.0736624 0.0162012098438281 0.1805 4897223.26869806
0.3 1 18598157.75 18604693 1.3225 1.3425 1902 0.0450810305362776 0.0669067046772124 0.095775 5648367.17760722
0.35 1 25207942.1428571 25215631.7142857 0.685714285714286 0.86 3978 0.0229144546455505 0.0933107103922253 0.117871428571429 2332825.34265694
0.4 1 34217425.2222222 34238981.5555556 0.45 0.448888888888889 2657 0.0196290861686112 0.122759612800641 0.130222222222222 1808823.64011093
0.45 1 84091907.125 84099119.7954545 0.0555681818181818 0.0593181818181818 33602 0.0152839746324921 0.0888484191876385 0.120421590909091 1523046.60821467
0.5 1 296875246.5 296885019.963158 0.0252631578947368 0.0244210526315789 69047 0.00620357491226266 0.117493886583554 0.131771052631579 564941.217820337
0.55 1 418416220.956522 418422737.717391 0.153913043478261 0.140217391304348 17043 0.0134434105896849 0.101557939403077 0.145319565217391 1110111.54509643
0.6 1 448084570.095238 448090626.357143 0.19452380952381 0.208571428571429 16195 0.0178594907811053 0.116269391457131 0.136895238095238 1565532.0985246
0.65 1 465007841 465013685.222222 0.386666666666667 0.408888888888889 2983 0.0222407197619846 0.0652209009999184 0.167855555555556 1589989.89494561
0.7 1 477433554.857143 477443909.142857 0.567142857142857 0.51 3446 0.0162750393644806 0.0986657368768401 0.173671428571429 1124540.023539
0.75 1 486334485.111111 486339676 0.646666666666667 0.57 2503 0.0351738816220535 0.0231825649741037 0.157633333333333 2677647.99829547
