poscM Chromosome Start End Loess1 Loess2 nb_complete_site piSyn f0 div Ne
0 1 178630.4 183410.2 NA NA 1686 0.0415155962040332 0.0337577262192902 0.21082 2363092.46963475
0.01 1 1460438.33333333 1464302.33333333 0.933333333333333 1.95333333333333 642 0.0253477200934579 0.115497227186457 0.127966666666667 2376967.76078272
0.02 1 2477071 2481228 1.03 1.93 279 0.0540236 0.092616375065712 0.1718 3773476.13504074
0.04 1 4177236.2 4191336.8 1.196 1.906 1719 0.0373608912739965 0.0655393491865557 0.1548 2896193.12201523
0.05 1 4816345.33333333 4825442 1.24 1.89333333333333 1211 0.0317788401321222 0.131375335899753 0.1539 2477882.2715105
0.06 1 5629339 5636298.5 1.3 1.865 394 0.0309312964467005 0.0381873079971866 0.16305 2276452.36038274
0.07 1 6467087.5 6472859.5 1.405 1.84 954 0.0233649952830189 0.0312070160142759 0.1524 1839763.40811172
0.08 1 7177116.5 7183684.5 1.53 1.81 1320 0.0348317359848485 0.0449609338871053 0.1593 2623859.58454603
0.1 1 8525620 8527437 1.74 1.76 250 0.0126733 0.21704844042199 0.1065 1427977.46478873
0.11 1 9026890.33333333 9033266 1.83333333333333 1.74 1592 0.0207278402261307 0.0598299935839575 0.148833333333333 1671225.63973282
0.13 1 10236233 10241154 2.11 1.71 630 0.00253733 1.09058340854363 0.1143 266386.351706037
0.14 1 10739577 10746629 2.16 1.7 345 0.0118168 0 0.2154 658317.548746518
0.16 1 11498084 11501301 2.2 1.67 141 0.0435714 0 0.2298 2275268.92950392
0.19 1 12440825 12445476 2.56 1.62 365 0.0204739 0 0.1776 1383371.62162162
0.2 1 12970911 12980091 2.42 1.59 942 0.0315141678343949 0.0876877174857164 0.15195 2488779.29590483
0.21 1 13553518.6666667 13564019 1.96333333333333 1.55333333333333 1469 0.00519076893124574 0.238454016912224 0.1581 393986.256641043
0.22 1 13857194 13863951.5 1.915 1.575 780 0.00551750807692308 0.165873208787607 0.166 398856.005560704
0.23 1 14369286 14375231 1.88 1.61 796 0.0396382 0.016607615885686 0.1544 3080689.11917098
0.28 1 17580274 17583426 1.49 1.47 256 0.0695908 0.0463049713467872 0.3682 2268032.59098316
0.29 1 18141572.25 18148294.5 1.3875 1.3775 1831 0.0219254214090661 0.116430168446551 0.10915 2410490.67254964
0.3 1 18802466 18807666 1.27 1.3 312 0.0202212 0.0363792455442803 0.1161 2090046.51162791
0.33 1 22166621 22176854 0.87 1.06 984 0.00812526 0.160836699379466 0.0623 1565058.10593901
0.34 1 23812071 23816472 0.74 0.95 838 0.0112317 0.190733370727494 0.1923 700886.115444618
0.35 1 24655081 24658793 0.69 0.89 279 0.00567376 0 0.1515 449406.732673267
0.36 1 25330382.5 25336517.5 0.66 0.85 2156 0.000740276883116883 0.14470650855103 0.1166 76186.3001492504
0.37 1 27709950.6666667 27713448 0.62 0.706666666666667 348 0.00999551956896552 0.132168993267992 0.2517 476544.437137808
0.39 1 31214977 31217837 0.53 0.52 42 0.05 0 0.2976 2016129.03225806
0.4 1 32419748 32425528.6666667 0.496666666666667 0.466666666666667 193 0.00437535544041451 0.266667116667117 0.1691 310492.402631426
0.41 1 33964862 33970588.5 0.46 0.395 658 0.0034008770212766 0.274897426333458 0.17375 234880.715138527
0.42 1 37347625.4285714 37374935.4285714 0.361428571428571 0.417142857142857 3836 0.00274406844004171 0.191947311616719 0.134285714285714 245214.626556919
0.43 1 39845248.5 39856080.5 0.295 0.355 628 0.00123599038216561 0 0.1026 144560.27861586
0.44 1 42490639 42497130 0.23 0.27 176 0.00808625 0 0.1512 641765.873015873
0.45 1 52262392.45 52268700.75 0.0955 0.0875 7792 0.0118888479851129 0.115294716951361 0.133925 1065269.18664443
0.46 1 67589400.8461538 67596069.7692308 0.0715384615384615 0.0638461538461538 4155 0.00498761049097473 0.162565182532763 0.103507692307692 578230.704958426
0.47 1 101443208.439024 101450712.182927 0.0192682926829268 0.0224390243902439 34410 0.00414955687474571 0.189704096201207 0.120221951219512 414189.605074941
0.48 1 223200426.504762 223215801.295238 0 -0.00457142857142857 40602 0.00274148879464066 0.229230279655116 0.110919047619048 296593.472824216
0.49 1 336207865.311828 336215328.602151 0.0116129032258065 0.0180645161290323 35695 0.00582881402773498 0.17925869932781 0.129276344086022 541056.206588556
0.5 1 377919548.857143 377925803.571429 0.149285714285714 0.0735714285714286 5832 0.0111983952484568 0.0721089592110578 0.135035714285714 995149.643872384
0.51 1 385091285.470588 385097008.058824 0.0935294117647059 0.0847058823529412 5774 0.00606421517492206 0.122103007213604 0.114447058823529 635844.929936318
0.52 1 397183226.625 397191039.416667 0.08125 0.1075 12482 0.00341724673706137 0.178713743991881 0.0991 413793.75221732
0.53 1 407014094.352941 407030257.705882 0.145294117647059 0.130588235294118 4796 0.00497668497998332 0.0947454679291121 0.125405882352941 476215.458472066
0.54 1 413106562.333333 413111166.222222 0.172222222222222 0.144444444444444 2309 0.0143615258986574 0.0460972539796754 0.142288888888889 1211186.00425972
0.55 1 419239140.9 419248580.8 0.162 0.158 5506 0.00743425985652016 0.106817199666918 0.12312 724586.730654986
0.56 1 425915655.214286 425921294.357143 0.157142857142857 0.152857142857143 4337 0.00854842154945815 0.128906172918305 0.120428571428571 851800.012045652
0.57 1 433129370.9 433143394.1 0.149 0.122 5487 0.00450518927647166 0.0956426867634562 0.11778 459010.624194769
0.58 1 438811622.333333 438823770.611111 0.127222222222222 0.162222222222222 7201 0.000719955755034023 0.25970391626652 0.124438888888889 69427.4043874052
0.59 1 447475947.4375 447483191.6875 0.153125 0.1775 5286 0.00352911772796065 0.131187421606825 0.12089375 350302.747127356
0.6 1 452365034.375 452373512.25 0.24375 0.22625 4690 0.00460020884648188 0.235949962147565 0.1343125 411000.511179395
0.61 1 456013370.25 456018993.5 0.31 0.285 2256 0.00743842335992908 0.0305404785821006 0.114325 780766.064457896
0.62 1 458778073.875 458783781.25 0.325 0.33625 2396 0.00839749100584307 0.0896680584216057 0.13475 747828.512579717
0.63 1 462476617 462482773.625 0.3625 0.3825 2310 0.000219004329004329 0.563899055149239 0.1117625 23514.613113092
0.64 1 464402257 464406612.5 0.375 0.405 588 0.00152027423469388 0 0.10215 178593.155323804
0.65 1 467283367 467285576 0.4 0.43 146 0.0106195 0 0.2918 436716.929403701
0.66 1 469371277.5 469378020 0.43 0.45 1283 0.0107536531566641 0.0997347698260853 0.1469 878446.82014955
0.67 1 471803923 471809829 0.48 0.463333333333333 632 0.0192892917721519 0.0940217599086999 0.1787 1295307.78548306
0.68 1 473639830.666667 473642763 0.53 0.48 947 0.000915662090813094 0.527793692309821 0.2467 44539.7044578724
0.69 1 475304448.333333 475309531 0.56 0.49 1258 0.0164495449920509 0.213249228710527 0.1248 1581687.01846643
0.7 1 477397120.5 477405358.5 0.59 0.51 822 0.00125061644768856 0 0.1352 111001.459854015
0.71 1 479221634.5 479225253 0.59 0.525 348 0.0022483266954023 0 0.1886 143053.660364939
0.72 1 481301681 481306855.5 0.585 0.54 635 0.0164318190551181 0 0.1743 1131278.42031794
0.73 1 482611561.5 482616990.25 0.595 0.55 1630 0.0141968948466258 0.0685483811793183 0.1414 1204828.41696965
0.74 1 483521236 483525244 0.62 0.56 202 0 NA 0.1773 0
0.75 1 486075925.5 486081095 0.655 0.57 657 0.000749875799086758 1.39778008900104 0.16735 53770.5980821099
0.77 1 488461435.571429 488465752.428571 0.67 0.58 2642 0.00117026095382286 0.345360938150586 0.190828571428571 73590.2980394673
0.78 1 489573230 489577205 0.67 0.59 757 0 Inf 0.1239 0
0.79 1 491161710 491168311.666667 0.656666666666667 0.593333333333333 1086 0.00954994644567219 0.132210701587497 0.144266666666667 794357.837440386
