poscM Chromosome Start End Loess1 Loess2 nb_complete_site piSyn f0 div Ne
0 1 847684.875 853045.375 0.985 1.94 1687 0.00420566677771191 0.162371205997806 0.2061 244871.428105497
0.05 1 5193301.5 5212141.25 1.285 1.8775 530 0.00554629188679245 0.239253990776159 0.165625 401844.544250623
0.1 1 8504723.6 8511508.8 1.744 1.762 733 0.00536640327421555 0 0.1832 351511.131498835
0.15 1 11118830.5 11123965 2.18 1.685 377 0 NA 0.22925 0
0.2 1 13437692 13447586.25 2.0775 1.565 819 0 NA 0.1556 0
0.25 1 15605095.5 15611662.5 1.72 1.63 288 0 NA 0.11215 0
0.3 1 18575445.8 18580933.6 1.322 1.344 1475 0 NA 0.19244 0
0.35 1 24967677.5 24973810.75 0.68 0.875 1335 0 Inf 0.12665 0
0.4 1 35237756.2 35246955.4 0.422 0.436 905 0.0016790102320442 0.150989507591114 0.11086 181743.846153079
0.45 1 86676815.1060606 86684521.1212121 0.0466666666666667 0.0493939393939394 15508 0.000196914955506835 0.448444324057951 0.108986363636364 21681.4231362575
0.5 1 298643763.02649 298655547.298013 0.0237086092715232 0.0236423841059603 31887 0.000221573877755825 0.383840604648427 0.108866887417219 24423.2805414934
0.55 1 418596648.771429 418609637.8 0.155142857142857 0.140571428571429 7685 0.000194492579700716 0.622508702098026 0.1244 18761.3420933166
0.6 1 448512736.789474 448522377.684211 0.21 0.219473684210526 7066 0.00119799415793943 0.0801491019983455 0.146515789473684 98118.6392737228
0.65 1 463858532.857143 463864592.285714 0.372857142857143 0.395714285714286 1947 0.000371566327683616 0 0.0917857142857143 48578.3214403482
0.7 1 477154475.333333 477160418.111111 0.571111111111111 0.507777777777778 1012 0.0053915985770751 0 0.213444444444444 303119.545197351
0.75 1 485426320.75 485431571.375 0.63375 0.565 1555 0.00054010231511254 0.451454178444932 0.1508 42978.9640673109
0.8 1 493569654.533333 493574579.866667 0.613333333333333 0.602 3798 0.000757831695629279 0.157000326428109 0.17208 52847.3985794476
0.85 1 502251946.461538 502261012.461538 0.453076923076923 0.638461538461539 3331 0 Inf 0.1588 0
0.9 1 510123516.571429 510129777.857143 1.05 0.731428571428571 2079 0 NA 0.180871428571429 0
0.95 1 515550433.222222 515557194.222222 0.928888888888889 0.813333333333333 2249 0 Inf 0.148111111111111 0
1 1 523127629.5 523134312 0.683888888888889 0.833333333333333 4854 0.000479110980634528 0.196948023023861 0.15895 36170.693725161
1.05 1 528310468.2 528317445.5 1.157 1.133 3741 0.000611426549051056 0.408304420940608 0.12847 57111.5325648997
1.1 1 532539048.555556 532542760.888889 1.59444444444444 1.41333333333333 1808 0.0036639719579646 0.124910722929274 0.1484 296278.055900103
1.15 1 535711104.777778 535716803.333333 1.32444444444444 1.27666666666667 2831 0.00608173774991169 0.120452708991756 0.162388888888889 449420.237420775
1.2 1 540850426.466667 540856037.666667 0.858666666666667 0.990666666666667 3508 0.0013817282354618 0.0468300988013943 0.16074 103152.5371752
1.25 1 545845093.692308 545866223.307692 0.974615384615385 0.879230769230769 3294 0.00164771716454159 0.0850682608228329 0.169738461538462 116488.660232252
1.3 1 551880381.631579 551886380 0.774736842105263 0.752105263157895 3951 0.0045789559478613 0.140009328547674 0.138989473684211 395335.487773545
1.35 1 556629233.4 556636106.8 0.42 0.612 3388 0.000936198347107438 0.142704799107143 0.13976 80383.3726766547
0 2 2018699.66666667 2046974 0.62 0.805 1898 0.00249857723393045 0.241718126880297 0.185083333333333 161996.903055374
0.05 2 7413326.33333333 7435432.16666667 0.631666666666667 0.805 1215 0.00187371185185185 0 0.139 161759.29656275
0.1 2 15842823 15853829.625 0.67375 0.80875 2613 0.00218517659395331 0.225507920286836 0.1306625 200685.882540436
0.15 2 21540195.5714286 21552534.1428571 0.795714285714286 0.805714285714286 3566 0.00201944153112731 0.0952373515525642 0.173842857142857 139397.722585828
0.2 2 28248925.1428571 28255255 0.908571428571429 0.782857142857143 1235 0.0026020492388664 0.214127892553176 0.218857142857143 142671.107091891
0.25 2 33746227.1428571 33759974.2857143 0.928571428571429 0.768571428571429 1838 0.000853732535364527 0.437313827190643 0.128357142857143 79814.727847101
0.3 2 38887085.6666667 38891944.6666667 0.916666666666667 0.783333333333333 731 0 Inf 0.121233333333333 0
0.35 2 44348255.25 44357984.5 0.82 0.7675 1011 0.000832846666666667 0.278696193591894 0.1752 57044.2922374429
0.4 2 52189941.3529412 52196370.2352941 0.542941176470588 0.611176470588235 3620 0.000342730953038674 0.741683844998499 0.149335294117647 27540.518540942
0.45 2 65502549.875 65528505.4375 0.33 0.406875 5457 0.000151691231445849 0.278078262550858 0.1203375 15126.5796393493
0.5 2 84497582.4444444 84509541.1481481 0.21 0.212592592592593 4461 0.000166621475005604 0.803448631128494 0.139822222222222 14299.999444219
0.55 2 295386270.81982 295404176.518018 0.014954954954955 0.0168468468468468 51031 8.70943609374694e-05 0.198694823826468 0.109527477477477 9542.19302151414
0.6 2 564541810.387755 564553363.714286 0.0742857142857143 0.0677551020408163 8884 0.000178378912651959 0.433955993540454 0.127110204081633 16840.0874445045
0.65 2 610033156.142857 610042354.392857 0.182142857142857 0.186785714285714 5312 0.000599007211972892 0.432871982192448 0.116910714285714 61483.5568116363
0.7 2 628239869.375 628249741.75 0.3 0.351875 3622 0.000213747018221977 1.07951357525533 0.1122375 22853.0056234656
0.75 2 645894424.857143 645904336.857143 0.602857142857143 0.428571428571429 1259 0 NA 0.119585714285714 0
