Query	Subject	Query_length.x	BitScore_corrected.x	Evalue.x	Coverage.x	Similarity.x	Query_length.y	BitScore_corrected.y	Evalue.y	Coverage.y	Similarity.y
Ae_speltoides_Tr290_SPE10_100017_simExt	HORVU6Hr1G072830	2100	1.56256800870511	1.34058759521219e-132	0.842380952380952	94.8250837573017	2100	1.56256800870511	7.98258977149075e-134	0.842380952380952	94.8250837573017
Ae_speltoides_Tr290_SPE10_100038_simExt	HORVU6Hr1G014780	527	1.27888948981431	1.96603569497025e-109	0.990512333965844	90.0042727795193	527	1.27888948981431	1.22761853254011e-110	0.990512333965844	90.0042727795193
Ae_speltoides_Tr290_SPE10_100114_simExt	HORVU7Hr1G089300	441	1.31438881371222	6.33662648637316e-159	1	90.8889274376417	441	1.32034435885818	1.16889452049526e-159	1	90.8475473922903
Ae_speltoides_Tr290_SPE10_100120	HORVU5Hr1G067810	255	1.3423711855928	1.70325162581291e-16	1	91.0155361786382	255	1.3423711855928	1.2984092046023e-16	1	91.0155361786382
Ae_speltoides_Tr290_SPE10_100145_simExt	HORVU6Hr1G017870	343	1.30612244897959	2.04e-124	0.994169096209913	90.379	343	1.31378299120235	9.39272727272727e-125	0.994169096209913	90.323
Ae_speltoides_Tr290_SPE10_100173_simExt	HORVU7Hr1G101530	1011	1.32105263157895	5.43657894736843e-153	1	90.9878536102868	1011	1.32105263157895	7.45368421052632e-154	1	90.9878536102868
Ae_speltoides_Tr290_SPE10_100264_simExt	HORVU5Hr1G070880	258	1.70928280163109	2.92671304069721e-54	1	97.5039432050427	258	1.70928280163109	1.42149196449988e-54	1	97.5039432050427
Ae_speltoides_Tr290_SPE10_10027_simExt	HORVU3Hr1G081050	2848	1.53514004149378	0	0.998244382022472	94.3933013248916	2848	1.53494100868663	0	0.998244382022472	94.3938967053582
Ae_speltoides_Tr290_SPE10_100315_simExt	HORVU3Hr1G073830	1480	1.46419009370817	3.9619812583668e-72	0.999324324324324	93.4762929907595	1480	1.46419009370817	5.15582329317269e-73	0.999324324324324	93.4762929907595
Ae_speltoides_Tr290_SPE10_100335_simExt	HORVU7Hr1G098370	638	1.56683855612852	2.56636255454185e-47	0.981191222570533	95.0432233759318	638	1.56683855612852	3.70805236017453e-48	0.981191222570533	95.0432233759318
