Query	Subject	Query_length.x	BitScore_corrected.x	Evalue.x	Coverage.x	Similarity.x	Query_length.y	BitScore_corrected.y	Evalue.y	Coverage.y	Similarity.y
Ae_tauschii_Tr294_TAU12_Contig1000	HORVU0Hr1G023930	1900	1.59705986539143	5.06796601956252e-63	1	95.2022563709273	1900	1.59705986539143	2.05485272141428e-65	1	95.2022563709273
Ae_tauschii_Tr294_TAU12_Contig1029_simExt	HORVU7Hr1G080460	1163	1.2782505105514	6.05309734513274e-59	0.920894239036973	90.895711506825	1163	1.2782505105514	4.08002042205582e-60	0.920894239036973	90.895711506825
Ae_tauschii_Tr294_TAU12_Contig1030_simExt	HORVU1Hr1G023520	896	1.55318867425245	9.84625562318073e-62	0.979910714285714	94.6328834201106	896	1.55318867425245	4.90235512040222e-62	0.979910714285714	94.6328834201106
Ae_tauschii_Tr294_TAU12_Contig1039_simExt	HORVU3Hr1G092660	2384	1.56006053567029	1.83053389821561e-35	0.998741610738255	94.9656933847465	2384	1.56006053567029	1.49697879984514e-36	0.998741610738255	94.9656933847465
Ae_tauschii_Tr294_TAU12_Contig1049_simExt	HORVU1Hr1G059310	1284	1.40015094339623	5.32921908060377e-41	0.979750778816199	92.4820732000909	1284	1.40657813465102	7.60778258184064e-48	0.979750778816199	92.5192863483231
Ae_tauschii_Tr294_TAU12_Contig105_simExt	HORVU2Hr1G069820	884	1.26730952514436	2.83533647362225e-53	1	90.0681495051646	884	1.26730952514436	6.78144098559175e-54	1	90.0681495051646
Ae_tauschii_Tr294_TAU12_Contig1051_simExt	HORVU7Hr1G077740	674	1.75424316253651	0	0.973293768545994	94.469	674	1.81311243414205	0	0.991097922848665	94.469
Ae_tauschii_Tr294_TAU12_Contig1052	HORVU0Hr1G004130	279	1.58970976253298	1.02862796833773e-22	0.985663082437276	95.2186201818182	279	1.58970976253298	1.5565963060686e-23	0.985663082437276	95.2186201818182
Ae_tauschii_Tr294_TAU12_Contig1058_simExt	HORVU5Hr1G047410	1977	1.42685457375065	3.181868407401e-105	0.998482549317147	92.7342479627248	1977	1.42685457375065	1.48986079889331e-106	0.998482549317147	92.7342479627248
Ae_tauschii_Tr294_TAU12_Contig1070_simExt	HORVU3Hr1G094220	809	1.30837004405286	6.76909854425445e-25	0.985166872682324	90.7568061010995	809	1.30837004405286	1.66068550910301e-25	0.985166872682324	90.7568061010995
Ae_tauschii_Tr294_TAU12_Contig1076_simExt	HORVU6Hr1G034630	1877	1.6273570324575	3.74502833590932e-70	0.997868939797549	96.1413564290962	1877	1.6273570324575	2.7177743431221e-71	0.997868939797549	96.1413564290962
Ae_tauschii_Tr294_TAU12_Contig109_simExt	HORVU1Hr1G034470	2086	1.69416379412814	9.36067990015452e-144	1	97.251470493768	2086	1.69416379412814	2.98107690479021e-145	1	97.251470493768
Ae_tauschii_Tr294_TAU12_Contig1091_simExt	HORVU3Hr1G089130	2611	1.4976482302126	1.99894945868626e-20	0.975488318651857	93.6846638093811	2611	1.49804738458949	1.15961802802676e-21	0.975488318651857	93.6809500118575
Ae_tauschii_Tr294_TAU12_Contig1097	HORVU2Hr1G059060	1539	1.50077143486886	2.52766145029755e-23	0.931124106562703	93.6963134449872	1539	1.50077143486886	1.21946219969143e-24	0.931124106562703	93.6963134449872
Ae_tauschii_Tr294_TAU12_Contig110_simExt	HORVU5Hr1G097260	1182	2.01714322675912	0	0.928087986463621	93.412	1182	2.06143382520332	0	0.929780033840948	93.412
Ae_tauschii_Tr294_TAU12_Contig1105_simExt	HORVU6Hr1G053910	2136	1.47419072615923	1.5771778527684e-29	0.99250936329588	93.3300438674618	2136	1.47419072615923	1.00858642669666e-30	0.99250936329588	93.3300438674618
Ae_tauschii_Tr294_TAU12_Contig1120_simExt	HORVU7Hr1G071790	2232	1.52417302798982	2.41212121212121e-172	0.906810035842294	94.2062871049624	2232	1.52417302798982	1.51515151515152e-173	0.906810035842294	94.2062871049624
Ae_tauschii_Tr294_TAU12_Contig1121_simExt	HORVU5Hr1G033730	587	1.46796208530806	2.91026856240126e-20	0.998296422487223	93.3625382536974	587	1.46796208530806	2.17788309636651e-21	0.998296422487223	93.3625382536974
Ae_tauschii_Tr294_TAU12_Contig1131_simExt	HORVU6Hr1G072740	1007	1.48407264066687	0	0.966236345580934	93.5536533059267	1007	1.48407264066687	0	0.966236345580934	93.5536533059267
Ae_tauschii_Tr294_TAU12_Contig1139_simExt	HORVU7Hr1G115550	2257	1.50248847926267	1.98414746543779e-86	0.999556933983163	93.8659077702845	2257	1.50248847926267	1.0141198156682e-87	0.999556933983163	93.8659077702845
Ae_tauschii_Tr294_TAU12_Contig1142_simExt	HORVU2Hr1G082590	2925	1.31226521754987	6.38113326160692e-20	0.967521367521368	90.700557810215	2925	1.31226521754987	4.4756157910573e-21	0.967521367521368	90.700557810215
Ae_tauschii_Tr294_TAU12_Contig1143_simExt	HORVU4Hr1G074810	1399	1.46500264131009	5.60697305863708e-25	0.89349535382416	93.1029392952381	1399	1.46500264131009	3.10987849973587e-26	0.89349535382416	93.1029392952381
Ae_tauschii_Tr294_TAU12_Contig1156_simExt	HORVU4Hr1G089540	587	1.43484301194776	2.66407335370936e-127	0.817717206132879	92.6410537243717	587	1.43484301194776	1.10710752986941e-128	0.817717206132879	92.6410537243717
Ae_tauschii_Tr294_TAU12_Contig1167_simExt	HORVU2Hr1G092690	2765	1.56772669701845	3.54978947728751e-23	1	95.123974465526	2765	1.56761937360945	2.28108848194421e-24	1	95.1247476928983
Ae_tauschii_Tr294_TAU12_Contig1173_simExt	HORVU2Hr1G032400	609	1.68168899715794	2.86479902557856e-44	1	97.0956013021719	609	1.68168899715794	3.61023142509135e-45	1	97.0956013021719
Ae_tauschii_Tr294_TAU12_Contig1176_simExt	HORVU1Hr1G031600	1501	1.66658722592946	6.52049571020019e-71	0.850766155896069	96.5510617789089	1501	1.66658722592946	3.93517635843661e-72	0.850766155896069	96.5510617789089
Ae_tauschii_Tr294_TAU12_Contig1180	HORVU2Hr1G092530	689	1.64989905787349	1.29284348362494e-19	0.888243831640058	96.2428898800942	689	1.65008412787437	2.12996054963545e-20	0.888243831640058	96.2423910667372
Ae_tauschii_Tr294_TAU12_Contig1181_simExt	HORVU5Hr1G051870	2649	1.65108827085852	4.46825876662636e-35	1	96.4599026552052	2649	1.65108827085852	2.54715840386941e-36	1	96.4599026552052
Ae_tauschii_Tr294_TAU12_Contig1186_simExt	HORVU1Hr1G039830	2622	1.41595267237862	3.43333333333333e-88	0.824942791762014	92.8790923100632	2622	1.41595267237862	1.68094655242758e-89	0.824942791762014	92.8790923100632
Ae_tauschii_Tr294_TAU12_Contig1190_simExt	HORVU4Hr1G086820	1615	1.65704188284833	4.96283816894432e-22	0.93312693498452	96.5775603308173	1615	1.65704188284833	5.12824410921008e-23	0.93312693498452	96.5775603308173
Ae_tauschii_Tr294_TAU12_Contig1193_simExt	HORVU3Hr1G087380	764	1.41288370082144	2.89978388916904e-55	1	91.8786162958115	764	1.41288370082144	2.87211419565456e-56	1	91.8786162958115
Ae_tauschii_Tr294_TAU12_Contig1198_simExt	HORVU6Hr1G004000	1788	1.38317757009346	1.03190921228304e-20	0.997762863534676	91.5662881539611	1788	1.38317757009346	1.8826435246996e-21	0.997762863534676	91.5662881539611
Ae_tauschii_Tr294_TAU12_Contig1214_simExt	HORVU2Hr1G081180	2301	1.27940928270042	6.23462210970464e-36	1	90.2479907174904	2301	1.27940928270042	8.63773839662447e-37	1	90.2479907174904
Ae_tauschii_Tr294_TAU12_Contig122_simExt	HORVU5Hr1G098780	3421	1.42951402106332	2.84913082096181e-38	0.861444022215726	91.9432279780083	3421	1.42951402106332	1.21018906230174e-39	0.861444022215726	91.9432279780083
Ae_tauschii_Tr294_TAU12_Contig1232_simExt	HORVU1Hr1G025600	1787	1.57450288370492	1.16336403546527e-33	0.949636261891438	95.1499056002189	1787	1.57450288370492	1.01162090040458e-34	0.949636261891438	95.1499056002189
Ae_tauschii_Tr294_TAU12_Contig1236_simExt	HORVU2Hr1G103800	459	1.48524844720497	1.9917701863354e-44	0.995642701525055	93.5524988147338	459	1.48958758677011	8.96169904764394e-99	0.995642701525055	93.6460407002188
Ae_tauschii_Tr294_TAU12_Contig1239_simExt	HORVU4Hr1G086020	1012	1.42438996116617	1.74359184668297e-29	0.911067193675889	92.0183640044319	1012	1.42521602969321	1.17167109829349e-30	0.911067193675889	92.0083201182552
Ae_tauschii_Tr294_TAU12_Contig1240_simExt	HORVU7Hr1G088340	860	1.46713147410359	1.28954183266932e-49	0.858139534883721	93.3582682926829	860	1.46713147410359	2.66947211155378e-50	0.858139534883721	93.3582682926829
Ae_tauschii_Tr294_TAU12_Contig1254_simExt	HORVU2Hr1G000390	2456	1.29870407901122	8.57277424142951e-36	0.987377850162866	90.3491706901356	2456	1.29870407901122	3.66254674164359e-37	0.987377850162866	90.3491706901356
Ae_tauschii_Tr294_TAU12_Contig1255_simExt	HORVU6Hr1G044300	2618	1.6607074120012	4.26970617167786e-27	0.993124522536287	96.7095411876734	2618	1.6607074120012	2.26666951798469e-28	0.993124522536287	96.7095411876734
Ae_tauschii_Tr294_TAU12_Contig127_simExt	HORVU4Hr1G019990	1695	1.41107941853672	5.17872847864191e-28	0.99882005899705	91.4576254872324	1695	1.41107941853672	2.88912917969691e-29	0.99882005899705	91.4576254872324
Ae_tauschii_Tr294_TAU12_Contig1272_simExt	HORVU4Hr1G002270	2959	1.5976376321061	1.15634279256752e-30	0.844542075025346	95.4031157350242	2959	1.59506439215157	6.84640280493574e-18	0.8644812436634	95.3527624010264
Ae_tauschii_Tr294_TAU12_Contig1296_simExt	HORVU1Hr1G018480	614	1.38649851632047	4.96879525222552e-60	0.962540716612378	91.4955219966159	614	1.38649851632047	5.32792878338279e-61	0.962540716612378	91.4955219966159
Ae_tauschii_Tr294_TAU12_Contig1297	HORVU7Hr1G075360	333	1.69948186528497	1.88687392055268e-22	0.906906906906907	97.1632798013245	333	1.71006493506494	1.71785714288288e-12	0.993993993993994	97.4375256797583
Ae_tauschii_Tr294_TAU12_Contig1298	HORVU5Hr1G037120	1270	1.64929577464789	3.16566063044936e-22	0.997637795275591	96.4441890035773	1270	1.64929577464789	3.70778001341382e-23	0.997637795275591	96.4441890035773
Ae_tauschii_Tr294_TAU12_Contig13_simExt	HORVU4Hr1G089080	941	1.62272678360056	5.70752179059507e-95	1	95.8761504921693	941	1.62272678360056	9.400624125686e-96	1	95.8761504921693
Ae_tauschii_Tr294_TAU12_Contig1305_simExt	HORVU6Hr1G050710	1253	1.59761722731906	5.08766564729867e-17	0.896249002394254	95.6206124359933	1253	1.59761722731906	2.24770642201835e-18	0.896249002394254	95.6206124359933
Ae_tauschii_Tr294_TAU12_Contig1311_simExt	HORVU3Hr1G022800	721	1.66676050390598	1.4188190583433e-45	1	96.8012279597714	721	1.66676050390598	6.21915687240481e-46	1	96.8012279597714
Ae_tauschii_Tr294_TAU12_Contig1313_simExt	HORVU5Hr1G041730	2057	1.66802507836991	3.07395269307495e-15	0.91249392318911	96.8137695613568	2057	1.66802507836991	2.21672841265318e-16	0.91249392318911	96.8137695613568
Ae_tauschii_Tr294_TAU12_Contig1317_simExt	HORVU4Hr1G000230	344	1.31980319803198	2.45056469864699e-43	0.805232558139535	90.8832250300842	344	1.31980319803198	3.43294206642066e-44	0.805232558139535	90.8832250300842
Ae_tauschii_Tr294_TAU12_Contig132_simExt	HORVU4Hr1G069200	1005	1.40106184531497	1.7498923805424e-129	0.975124378109453	92.244493606252	1005	1.40106184531497	4.40584014923231e-131	0.975124378109453	92.244493606252
Ae_tauschii_Tr294_TAU12_Contig1320_simExt	HORVU7Hr1G061850	1965	1.49790555978675	8.9499238385377e-160	0.997964376590331	93.9650156382798	1965	1.49790555978675	4.31702208682407e-161	0.997964376590331	93.9650156382798
Ae_tauschii_Tr294_TAU12_Contig1321_simExt	HORVU7Hr1G047470	4314	1.58925466883517	8.48718523919017e-78	0.976819656930923	95.4137452511991	4314	1.58925466883517	6.04172508552521e-80	0.976819656930923	95.4137452511991
Ae_tauschii_Tr294_TAU12_Contig1323_simExt	HORVU2Hr1G105830	1603	1.64682626839447	2.89918734907468e-68	0.923892701185278	96.400784034328	1603	1.64674589423851	2.30166670740556e-69	0.923892701185278	96.401034910733
Ae_tauschii_Tr294_TAU12_Contig1347_simExt	HORVU3Hr1G090730	1121	1.5513078470825	0	0.88314005352364	94.6196353535354	1121	1.5513078470825	0	0.88314005352364	94.6196353535354
Ae_tauschii_Tr294_TAU12_Contig1356_simExt	HORVU5Hr1G089010	1479	1.65180808319546	2.08035925313165e-17	1	96.7044336957706	1479	1.65180808319546	2.02044433939967e-18	1	96.7044336957706
Ae_tauschii_Tr294_TAU12_Contig1358_simExt	HORVU2Hr1G107560	2791	1.38997555012225	5.81164862032833e-35	0.817269795772125	91.9934902871992	2791	1.38997555012225	5.87844917918268e-37	0.817269795772125	91.9934902871992
Ae_tauschii_Tr294_TAU12_Contig1365_simExt	HORVU5Hr1G013880	924	1.30460314453495	9.83519605985982e-59	0.948051948051948	90.3960157642966	924	1.30460314453495	1.77366925554082e-59	0.948051948051948	90.3960157642966
